timestamp,health_score,statut,anomaly_score,anomalie,mode,mode_nom
2025-01-01T19:10:00Z,52,Surveillance,0.3877059089650148,FALSE,3,Charge nominale
2025-01-01T19:20:00Z,54.9,Surveillance,0.4094624783794172,FALSE,1,Charge nominale
2025-01-01T19:25:00Z,53.6,Surveillance,0.4103151896556676,FALSE,3,Charge nominale
2025-01-01T19:30:00Z,53.4,Surveillance,0.45736372381282464,FALSE,4,Charge légère
2025-01-01T19:35:00Z,54,Surveillance,0.40534362864688045,FALSE,1,Charge nominale
2025-01-01T19:40:00Z,52.6,Surveillance,0.41015183360465357,FALSE,1,Charge nominale
2025-01-01T19:45:00Z,53.1,Surveillance,0.41095869688535397,FALSE,3,Charge nominale
2025-01-01T19:50:00Z,52.3,Surveillance,0.42627554319769123,FALSE,3,Charge nominale
2025-01-01T20:50:00Z,100,Excellent,0.4501278026942333,FALSE,1,Charge nominale
2025-01-01T20:55:00Z,82.9,Bon,0.4561576241780548,FALSE,1,Charge nominale
2025-01-01T21:00:00Z,59.4,Surveillance,0.4266430970700012,FALSE,1,Charge nominale
2025-01-01T21:05:00Z,57.4,Surveillance,0.4209895350935379,FALSE,1,Charge nominale
2025-01-01T21:10:00Z,55.7,Surveillance,0.3792802398154166,FALSE,1,Charge nominale
2025-01-01T21:15:00Z,54.9,Surveillance,0.4009277992892947,FALSE,1,Charge nominale
2025-01-01T21:25:00Z,57,Surveillance,0.4052194476361782,FALSE,1,Charge nominale
2025-01-01T21:30:00Z,59.1,Surveillance,0.4042922831862402,FALSE,1,Charge nominale
2025-01-01T21:35:00Z,56,Surveillance,0.3942525640980616,FALSE,1,Charge nominale
2025-01-01T21:40:00Z,54.4,Surveillance,0.388922334486932,FALSE,3,Charge nominale
2025-01-01T21:45:00Z,54,Surveillance,0.3738554046534217,FALSE,3,Charge nominale
2025-01-01T21:50:00Z,54.4,Surveillance,0.4159619121999746,FALSE,4,Charge légère
2025-01-01T21:55:00Z,49.4,Dégradé,0.44320668938021546,FALSE,1,Charge nominale
2025-01-01T22:00:00Z,52.3,Surveillance,0.45042124109624215,FALSE,1,Charge nominale
2025-01-01T22:05:00Z,54,Surveillance,0.45195708821349645,FALSE,1,Charge nominale
2025-01-01T23:10:00Z,100,Excellent,0.5174763060893331,FALSE,4,Charge légère
2025-01-01T23:15:00Z,100,Excellent,0.4773595238029114,FALSE,1,Charge nominale
2025-01-01T23:20:00Z,85.7,Bon,0.47899379377882734,FALSE,1,Charge nominale
2025-01-01T23:25:00Z,79,Bon,0.41087167339944025,FALSE,1,Charge nominale
2025-01-01T23:30:00Z,62.9,Surveillance,0.4276790364402887,FALSE,1,Charge nominale
2025-01-01T23:35:00Z,56.6,Surveillance,0.3941647862288528,FALSE,1,Charge nominale
2025-01-01T23:40:00Z,54.9,Surveillance,0.38074391132339397,FALSE,1,Charge nominale
2025-01-01T23:45:00Z,54.4,Surveillance,0.38980763653819084,FALSE,1,Charge nominale
2025-01-01T23:50:00Z,53.6,Surveillance,0.4959819733702636,FALSE,1,Charge nominale
2025-01-01T23:55:00Z,92.6,Excellent,0.5129089737235054,FALSE,1,Charge nominale
2025-01-02T00:00:00Z,100,Excellent,0.5204851053830026,FALSE,4,Charge légère
2025-01-02T00:05:00Z,59.1,Surveillance,0.4138261668569735,FALSE,1,Charge nominale
2025-01-02T00:10:00Z,56.6,Surveillance,0.3800419440993636,FALSE,1,Charge nominale
2025-01-02T00:15:00Z,54.9,Surveillance,0.3882849076933318,FALSE,1,Charge nominale
2025-01-02T00:20:00Z,54.9,Surveillance,0.3742039746612394,FALSE,1,Charge nominale
2025-01-02T00:25:00Z,53.1,Surveillance,0.4206343645688765,FALSE,3,Charge nominale
2025-01-02T00:30:00Z,53.4,Surveillance,0.36659156630621476,FALSE,1,Charge nominale
2025-01-02T00:35:00Z,54.4,Surveillance,0.3918879693768545,FALSE,1,Charge nominale
2025-01-02T00:40:00Z,54.6,Surveillance,0.3756607595656337,FALSE,1,Charge nominale
2025-01-02T00:45:00Z,55.7,Surveillance,0.4021990275469878,FALSE,1,Charge nominale
2025-01-02T00:50:00Z,55.1,Surveillance,0.39632003132971416,FALSE,1,Charge nominale
2025-01-02T00:55:00Z,54.4,Surveillance,0.3930964531784429,FALSE,1,Charge nominale
2025-01-02T01:00:00Z,54,Surveillance,0.3969759657849942,FALSE,1,Charge nominale
2025-01-02T01:05:00Z,54,Surveillance,0.44300810020779735,FALSE,4,Charge légère
2025-01-02T01:10:00Z,54.3,Surveillance,0.3975633005584173,FALSE,1,Charge nominale
2025-01-02T01:15:00Z,51.4,Surveillance,0.42486967442539975,FALSE,1,Charge nominale
2025-01-02T01:20:00Z,52.3,Surveillance,0.36221137327117237,FALSE,3,Charge nominale
2025-01-02T01:25:00Z,54.4,Surveillance,0.4532763383328197,FALSE,4,Charge légère
2025-01-02T01:30:00Z,55.4,Surveillance,0.38234266366892483,FALSE,1,Charge nominale
2025-01-02T01:35:00Z,54,Surveillance,0.39897045409013177,FALSE,1,Charge nominale
2025-01-02T01:40:00Z,53.1,Surveillance,0.3968982455486822,FALSE,1,Charge nominale
2025-01-02T01:45:00Z,52.7,Surveillance,0.40483796030132235,FALSE,1,Charge nominale
2025-01-02T01:50:00Z,53.1,Surveillance,0.38915218555049114,FALSE,1,Charge nominale
2025-01-02T01:55:00Z,54.4,Surveillance,0.49383644433141577,FALSE,4,Charge légère
2025-01-02T02:00:00Z,56.6,Surveillance,0.471528799946211,FALSE,4,Charge légère
2025-01-02T02:05:00Z,55.4,Surveillance,0.3697382955593353,FALSE,1,Charge nominale
2025-01-02T02:10:00Z,52.7,Surveillance,0.3804270675707423,FALSE,1,Charge nominale
2025-01-02T02:15:00Z,52.3,Surveillance,0.38563574777991916,FALSE,3,Charge nominale
2025-01-02T02:20:00Z,52.3,Surveillance,0.38942530436344186,FALSE,3,Charge nominale
2025-01-02T02:25:00Z,51.7,Surveillance,0.3859396970511045,FALSE,3,Charge nominale
2025-01-02T02:30:00Z,51.9,Surveillance,0.37208510003501877,FALSE,3,Charge nominale
2025-01-02T02:35:00Z,51.7,Surveillance,0.41096442642905856,FALSE,3,Charge nominale
2025-01-02T02:40:00Z,52.3,Surveillance,0.3871211026883547,FALSE,3,Charge nominale
2025-01-02T02:45:00Z,51.7,Surveillance,0.36314565377208463,FALSE,3,Charge nominale
2025-01-02T02:50:00Z,50.6,Surveillance,0.38522220311605154,FALSE,3,Charge nominale
2025-01-02T03:05:00Z,59.1,Surveillance,0.5019447593816952,FALSE,4,Charge légère
2025-01-02T03:10:00Z,58,Surveillance,0.41681248522420017,FALSE,1,Charge nominale
2025-01-02T03:15:00Z,55.3,Surveillance,0.4284954813475644,FALSE,1,Charge nominale
2025-01-02T03:20:00Z,54,Surveillance,0.4051828747153982,FALSE,1,Charge nominale
2025-01-02T03:25:00Z,54.9,Surveillance,0.3864782710828238,FALSE,1,Charge nominale
